"gene_id","abund_I_12hrsS1","abund_I_12hrsS3","abund_U_12hrsN1","abund_U_12hrsN2","log2FoldChange","pvalue","padj"
"109370598|LOC109370598",611.821519138732,845.273325990375,819.191473983358,1010.79164386723,-0.210774976386477,0.050887923709361,0.15491519373122
"100538868|LOC100538868",10261.649778803,12081.9518641864,13693.1675190748,14488.0135620969,-0.314131229276251,3.63873448223816e-06,7.07270680324299e-05
"100538713|GOLGB1",464.711567880852,620.828033583674,430.389853509556,456.38774223096,0.159267446620228,0.116039516099811,0.276731429863447
"100538560|LOC100538560",189.976427121103,191.499194438745,161.51709109235,182.759297224479,0.0437022609864951,0.5781873876953,0.749548722164414
"100547397|LOC100547397",1850.0781287332,1861.45453518952,1690.61003131394,1886.81106855216,0.0397004860503785,0.58604522523114,0.755166486468992
"692129|ACR",179.259808155297,241.947906952178,175.057446034224,211.347343717693,0.0353785748009403,0.647422604933263,0.79686208477854
"100539178|ARSA",1734.14379628494,1864.54323187402,1582.28719177895,1763.26986763505,0.0794809044931582,0.300808166471869,0.50928625534843
"104911291|LOC104911291",423.79356819323,504.487125134328,557.088889037089,576.86593816665,-0.175178613090585,0.0864103949754465,0.225896049602154
"104912616|CARMIL3",298.116854866962,343.874897540542,411.04648930688,443.114720644825,-0.257624537061244,0.0324331751335372,0.113031721390711
"104912876|LOC104912876",378.004378066605,426.240142460433,335.607368916441,398.190647584059,0.0591751918002832,0.495143735945791,0.688633436336113
"100549393|MELK",1502.27513138842,1451.68744171307,1416.90142784607,1378.35224163713,0.0591657043152119,0.436569664577866,0.63893803000355
"104914112|LOC104914112",1228.51422871647,1200.4734447074,1309.54575652121,1440.63334292592,-0.135115757345262,0.104721407661216,0.258231010759361
"104916954|LOC104916954",236.739855335528,207.972243422723,266.938425996938,285.880464932145,-0.127550163181501,0.174704665066554,0.361674035645978
"104917413|LOC104917413",365.339282925198,374.761864385501,441.028703821029,477.828777100871,-0.180154164568597,0.0824051535339094,0.218728219098166
"100540102|MVB12A",1699.07122512412,1513.46137540299,1919.82889711566,2129.80946374448,-0.289574097317866,0.00124044634504887,0.00910735367151476
"100540258|ATP13A1",2874.97659709936,2753.05831144734,2651.00806397684,3173.27316074681,-0.037468029226511,0.604492630676109,0.768420948916678
"100545918|DSN1",1319.11837088192,1367.26306567018,1680.9383492126,1884.76906523121,-0.366184622470879,9.75842272198798e-05,0.00114980142149088
"100542725|LOC100542725",963.521468834723,945.141185455742,893.663426163663,1109.82880493301,-0.0426654625238841,0.609149663289803,0.771234508166869
"100540726|GCC1",443.278329949241,537.433223102285,438.127199190627,578.907941487594,-0.0230607844785054,0.782867045849636,0.88097170912296
"100542352|DENND6B",752.111803782008,857.628112728358,667.346064992346,684.071112516205,0.17258597562807,0.0751212722893503,0.206114994128671
"100540570|PPP6R2",2505.74036182296,2755.11744257033,2579.43761642694,2641.33129564093,0.009189511774338,0.898746308577995,0.950034857338761
"100542664|SBF1",2155.01465021477,2055.01286075126,1929.500579217,2142.06148367015,0.0373631818756043,0.606158188126666,0.769457214344645
"100543748|LMF2",4019.70635026498,4256.22403123533,4420.92588852176,5022.30716786151,-0.165327845652802,0.0163520846783995,0.0678219771784931
"100543594|NCAPH2",1315.22141853071,1360.05610673969,1647.08746185792,1829.63497556573,-0.334580585836233,0.000296398547574803,0.00286367417611875
"100539274|IRF5",220.17780784292,273.864439358635,294.019135880686,408.400664188779,-0.272799777037677,0.0325321384576027,0.11321399426511
"100543440|TNPO3",1673.74103484131,1733.78840556369,1642.25162080725,1824.52996726337,-0.0182397570794997,0.805084622388474,0.893420765580812
"100543281|SMO",731.652803938197,733.050679787024,679.919251724086,796.381295168119,-0.00358404478886591,0.939311749670856,0.969851127449689
"100543127|STRIP2",78.9132851118428,64.8626303744137,91.8809799627143,77.596126195868,-0.0353891531181631,0.559826548044872,0.735605005633859
"100540878|AHCYL2",1415.56794157417,1429.0369993601,1364.67434449884,1357.93220842769,0.0466478247712483,0.539369376747745,0.721084928385887
"109365916|LOC109365916",113.011618184861,91.631334973378,160.549922882217,175.612285601175,-0.317103928159777,0.0226947011034524,0.0864153677348202
"100542974|NRF1",357.545378222794,372.702733262504,308.526659032693,321.615523048663,0.0990748130279275,0.277916402229252,0.484356983524726
"100541028|UBE2H",4133.69220653764,4281.9631702728,3671.37052566804,3418.31355926008,0.224234367757915,0.000857557871263153,0.00681853791862125
"100541181|ZC3HC1",1265.53527605289,1353.8787133707,1549.4034726344,1793.89991744921,-0.301261669679571,0.00155153111791815,0.0109350853708033
"100541335|KLHDC10",492.964472427068,503.45755957283,471.010918335177,470.681765477568,0.0423924372967006,0.622074097894284,0.779410435863167
"100544061|TMEM209",899.221755039888,1035.74295486762,867.54988449005,931.153514350416,0.0677734336539808,0.422323910179888,0.627895501781325
"100544374|CEP41",456.917663178448,451.979281497898,532.909683783743,581.97094646901,-0.184683841179376,0.072865860128884,0.201630253419974
"100541490|MEST",506.603805656275,484.925379465854,589.005439971505,689.176120818564,-0.257068597349641,0.0232428286235716,0.0880962296770543
"100541645|COPG2",2994.80788189883,3114.43582353335,3189.72075702139,3247.80628196126,-0.0634303669076039,0.321945398485115,0.531218389835335
"100544691|ANKRD16",470.556996407655,551.847140963265,372.359760901526,433.925705700578,0.205719952670786,0.059512493070571,0.174061880277795
"104910273|IL15RA",87.6814279020476,87.5130727273835,105.421334904588,114.352185972858,-0.0627275585205195,0.360456792138396,0.568490039202695
"100544533|FBH1",4112.25896860603,4233.57358888236,3834.82195318065,3669.47996773618,0.134989036502139,0.0317934209907733,0.111271790321148
"100545148|ASB13",212.383903140515,181.203538823759,215.678510859845,205.221333754861,-0.0295866668806286,0.70499365966826,0.834149244144522
"109366803|LOC109366803",160.749284487087,182.233104385257,217.612847280113,230.74637526666,-0.142590490415409,0.132408376764639,0.301436164621767
"100545306|NET1",853.432564913263,747.464597648005,810.486960092153,907.670476159561,-0.0619493197685763,0.46550706524297,0.663667530657197
"100545921|SLC35B4",1977.70331823507,1873.80932192751,1942.07376594874,1935.81914825481,-0.00702535801043385,0.915449887676851,0.957742601785898
"100544847|GDI2",42163.0759638313,42564.2994434763,41154.9416776149,41921.3071773177,0.0263263614437057,0.528360865797063,0.712759272774371
